214861719 	 4.0
214855237 	 3.3333333333333335
214856192 	 3.05
214832377 	 3.0344827586206895
214832360 	 2.9166666666666665
214855717 	 2.8214285714285716
214855359 	 2.5
214835467 	 2.5
214855768 	 2.3684210526315788
214856107 	 2.3
214832375 	 2.021897810218978
214855993 	 2.0
214855470 	 2.0
214855387 	 2.0
214856139 	 1.9583333333333333
214855582 	 1.9230769230769231
214861646 	 1.8888888888888888
214861644 	 1.8823529411764706
214855762 	 1.88
214855989 	 1.75
214855719 	 1.75
214856432 	 1.7222222222222223
214856012 	 1.6666666666666667
214845442 	 1.5919282511210762
214855997 	 1.5714285714285714
214855460 	 1.5
214855243 	 1.4285714285714286
214855192 	 1.3571428571428572
214832357 	 1.3550295857988166
214856441 	 1.25
214855961 	 1.25
214856437 	 1.24
214832372 	 1.2158273381294964
214839791 	 1.2106567534076829
214855682 	 1.206896551724138
214855875 	 1.1904761904761905
214855877 	 1.1818181818181819
214861625 	 1.1666666666666667
214855950 	 1.1578947368421053
214855760 	 1.15
214595051 	 1.1470588235294117
214858685 	 1.1121951219512196
214856297 	 1.0769230769230769
214558605 	 1.067398119122257
214855702 	 1.0588235294117647
214832424 	 1.0060240963855422
214863986 	 1.0
214859758 	 1.0
214856467 	 1.0
214855967 	 1.0
214855935 	 1.0
214855922 	 1.0
214855772 	 1.0
214855520 	 1.0
214855410 	 1.0
214855310 	 1.0
214826025 	 1.0
214824767 	 1.0
214822215 	 1.0
214817795 	 1.0
214816826 	 1.0
214815287 	 1.0
214813607 	 1.0
214812358 	 1.0
214811760 	 1.0
214811702 	 1.0
214810642 	 1.0
214809401 	 1.0
214806281 	 1.0
214805917 	 1.0
214805790 	 1.0
214803945 	 1.0
214796255 	 1.0
214783575 	 1.0
214783541 	 1.0
214746744 	 1.0
214746534 	 1.0
214746407 	 1.0
214746129 	 1.0
214657916 	 1.0
214845875 	 0.9764705882352941
214861640 	 0.956140350877193
214861712 	 0.9473684210526315
214855730 	 0.9411764705882353
214551405 	 0.94
214855952 	 0.9375
214845397 	 0.9333333333333333
214856057 	 0.9130434782608695
214863892 	 0.9090909090909091
214855307 	 0.9090909090909091
214856377 	 0.8974358974358975
214856096 	 0.8918918918918919
214839116 	 0.8823529411764706
214832439 	 0.8815165876777251
214832437 	 0.8565400843881856
214855905 	 0.85
214861614 	 0.8461538461538461
214855955 	 0.8333333333333334
214855890 	 0.8333333333333334
214855839 	 0.8333333333333334
214855406 	 0.8333333333333334
214856398 	 0.8225806451612904
214856469 	 0.8085106382978723
214845200 	 0.8048780487804879
214856439 	 0.8
214855787 	 0.8
214855348 	 0.7894736842105263
214855892 	 0.7857142857142857
214856055 	 0.7837837837837838
214523700 	 0.7697368421052632
214845452 	 0.7671232876712328
214832407 	 0.7528089887640449
214861648 	 0.75
214855217 	 0.75
214832396 	 0.7341389728096677
214702920 	 0.7317073170731707
214531532 	 0.71875
214832402 	 0.7111111111111111
214855350 	 0.7058823529411765
214845842 	 0.6923076923076923
214832336 	 0.6892655367231638
214832415 	 0.6823529411764706
214851182 	 0.6807228915662651
214855700 	 0.6774193548387096
214864427 	 0.6666666666666666
214863840 	 0.6666666666666666
214861650 	 0.6666666666666666
214856413 	 0.6666666666666666
214855957 	 0.6666666666666666
214855565 	 0.6666666666666666
214855438 	 0.6666666666666666
214855365 	 0.6666666666666666
214841940 	 0.6666666666666666
214832366 	 0.6666666666666666
214827806 	 0.6666666666666666
214806165 	 0.6666666666666666
214793617 	 0.6666666666666666
214746502 	 0.6666666666666666
214832398 	 0.6613756613756614
214855331 	 0.6551724137931034
214845373 	 0.654320987654321
214855948 	 0.6521739130434783
214595019 	 0.6470588235294118
214820795 	 0.6376811594202898
214855835 	 0.6363636363636364
214573001 	 0.6345132743362832
214858672 	 0.6329113924050633
214855764 	 0.625
214855567 	 0.625
214855560 	 0.625
214810121 	 0.625
214856351 	 0.6212121212121212
214832390 	 0.6134615384615385
214832430 	 0.6114864864864865
214861732 	 0.6111111111111112
214855297 	 0.6071428571428571
214856355 	 0.6045197740112994
214856072 	 0.6041666666666666
214861633 	 0.6
214856162 	 0.6
214855837 	 0.6
214855329 	 0.5925925925925926
214853272 	 0.5892351274787535
214859377 	 0.5882352941176471
214855940 	 0.5882352941176471
214855352 	 0.5882352941176471
214845195 	 0.578125
214853070 	 0.572289156626506
214856186 	 0.5714285714285714
214856152 	 0.5714285714285714
214855202 	 0.5714285714285714
214845448 	 0.569620253164557
214832417 	 0.5681293302540416
214832312 	 0.5617021276595745
214832392 	 0.5563139931740614
214855942 	 0.5555555555555556
214551294 	 0.5526315789473685
214855944 	 0.5517241379310345
214855312 	 0.55
214850985 	 0.5495750708215298
214856651 	 0.5483870967741935
214578170 	 0.5473684210526316
214855380 	 0.5454545454545454
214850987 	 0.5447154471544715
214861635 	 0.5428571428571428
214855288 	 0.5416666666666666
214855603 	 0.5384615384615384
214855292 	 0.5384615384615384
